codice;codice_linea;denominazione;ubicazione;comune;codice_zona;quartiere;geopoint
10018;90;OLMATELLO;VIA EMILIA 25;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.448526, 11.466975
10018;106;OLMATELLO;VIA EMILIA 25;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.448526, 11.466975
10018;94;OLMATELLO;VIA EMILIA 25;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.448526, 11.466975
10022;131;OZZANO;VIA EMILIA 113;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.444939, 11.476312
10024;131;OZZANO STAZIONE;VIA DELLO SPORT;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.450423, 11.487855
10024;132;OZZANO STAZIONE;VIA DELLO SPORT;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.450423, 11.487855
10025;94;OZZANO PIAVE;VIA EMILIA FR 213;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441423, 11.485249
10025;131;OZZANO PIAVE;VIA EMILIA FR 213;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441423, 11.485249
10026;132;OZZANO PIAVE;VIA EMILIA 215;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441383, 11.485825
10029;106;TOLARA BIVIO;VIA EMILIA 400;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.439386, 11.490704
10030;94;TOLARA BIVIO;VIA EMILIA FR 408;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.43936, 11.491092
10030;19;TOLARA BIVIO;VIA EMILIA FR 408;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.43936, 11.491092
10030;106;TOLARA BIVIO;VIA EMILIA FR 408;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.43936, 11.491092
10034;94;CASETTI BONI;VIA EMILIA FR 442;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.437419, 11.496275
10037;132;MAGGIO;VIA EMILIA 470;OZZANO DELL`EMILIA;512;FUORI BOLOGNA;44.435258, 11.501661
10038;101;MAGGIO;VIA EMILIA 317;MAGGIO;512;FUORI BOLOGNA;44.435486, 11.50152
10040;132;VIA DELLO SPORT;VIA DELLO SPORT 26;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.445022, 11.482423
10041;111;PONTE QUADERNA;VIA EMILIA PONENTE 7031;OSTERIA GRANDE;512;FUORI BOLOGNA;44.432505, 11.508969
10042;101;PONTE QUADERNA;VIA EMILIA PONENTE FR 7031;OZZANO DELL`EMILIA;512;FUORI BOLOGNA;44.432758, 11.508477
10042;114;PONTE QUADERNA;VIA EMILIA PONENTE FR 7031;OZZANO DELL`EMILIA;512;FUORI BOLOGNA;44.432758, 11.508477
10045;114;OSTERIA GRANDE;VIA EMILIA PONENTE 6245;OSTERIA GRANDE;512;FUORI BOLOGNA;44.429172, 11.517633
10045;111;OSTERIA GRANDE;VIA EMILIA PONENTE 6245;OSTERIA GRANDE;512;FUORI BOLOGNA;44.429172, 11.517633
10045;94;OSTERIA GRANDE;VIA EMILIA PONENTE 6245;OSTERIA GRANDE;512;FUORI BOLOGNA;44.429172, 11.517633
10046;111;OSTERIA GRANDE;VIA EMILIA PONENTE 6260;OSTERIA GRANDE;512;FUORI BOLOGNA;44.429352, 11.517628
10047;114;OSTERIA GRANDE SEROTTI;VIA SEROTTI 5;OSTERIA GRANDE;512;FUORI BOLOGNA;44.426433, 11.516925
10049;101;BARCHETTA;VIA EMILIA PONENTE KM 95+230;OSTERIA GRANDE;512;FUORI BOLOGNA;44.42657, 11.524557
10049;114;BARCHETTA;VIA EMILIA PONENTE KM 95+230;OSTERIA GRANDE;512;FUORI BOLOGNA;44.42657, 11.524557
10049;94;BARCHETTA;VIA EMILIA PONENTE KM 95+230;OSTERIA GRANDE;512;FUORI BOLOGNA;44.42657, 11.524557
10053;114;SAN NICOLO` DI VARIGNANA;VIA EMILIA PONENTE 5135;CASTEL SAN PIETRO TERME;512;FUORI BOLOGNA;44.424365, 11.530215
10057;114;BASTIANA;VIA EMILIA PONENTE 4515;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.422066, 11.536485
10061;114;GALLO;VIA EMILIA PONENTE FR 90;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.417166, 11.549098
10065;114;ERCOLANA;VIA EMILIA PONENTE 2765;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.414229, 11.556833
10066;94;ERCOLANA;VIA EMILIA PONENTE FR CONVENTINO;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.414688, 11.556036
10066;101;ERCOLANA;VIA EMILIA PONENTE FR CONVENTINO;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.414688, 11.556036
10069;94;MAGIONE;VIA EMILIA PONENTE BV LIANO;MAGIONE;513;FUORI BOLOGNA;44.40948, 11.569072
10070;101;MAGIONE;VIA EMILIA PONENTE 15;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.409967, 11.568264
10074;114;CASTEL S.PIETRO T. FIAT;VIA EMILIA PONENTE 210;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.403742, 11.58438
10077;247;CASTEL S.PIETRO MARTIRI P;PIAZZA MARTIRI PARTIGIANI FR 8;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399501, 11.589957
10078;116;CASTEL S.PIETRO MARTIRI P;PIAZZA DEI MARTIRI PARTIGIANI 7;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.39967, 11.590052
10078;247;CASTEL S.PIETRO MARTIRI P;PIAZZA DEI MARTIRI PARTIGIANI 7;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.39967, 11.590052
10083;101;TOSCANELLA 25 APRILE;VIA EMILIA (SS 9) KM 85+300;TOSCANELLA;514;FUORI BOLOGNA;44.384593, 11.634004
10084;101;TOSCANELLA 25 APRILE;VIA EMILIA (SS 9) 24;TOSCANELLA;514;FUORI BOLOGNA;44.384339, 11.634896
10085;247;RIO ROSSO;VIA EMILIA LEVANTE FR 2273;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.389282, 11.621559
10089;247;TOSCANELLA;VIA EMILIA FR 52;TOSCANELLA;514;FUORI BOLOGNA;44.382581, 11.638885
10090;247;TOSCANELLA;VIA EMILIA fr 95;TOSCANELLA;514;FUORI BOLOGNA;44.383585, 11.636745
10094;101;SABBIOSO;VIA EMILIA 19;TOSCANELLA;514;FUORI BOLOGNA;44.38178, 11.641234
10097;101;PIRO PIRO;VIA EMILIA FR 6;DOZZA;514;FUORI BOLOGNA;44.379521, 11.647019
10098;101;PIRO PIRO;VIA EMILIA 4;TOSCANELLA;514;FUORI BOLOGNA;44.37962, 11.647024
10102;101;DOZZA BIVIO;VIA EMILIA FR 181;DOZZA;514;FUORI BOLOGNA;44.375851, 11.656946
11014;111;PALESIO;VIA SAN GIORGIO 2831;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.408361, 11.503138
11017;111;VARIGNANA CONDOTTO;VIA VARIGNANA 694;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.403783, 11.506221
11205;110;CASE SARTI;VIA TANARI 11569;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.360451, 11.497708
11206;110;CASE SARTI;VIA TANARI FR 11569;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.360592, 11.49784
11209;110;CA` DI COLA;VIA TANARI 10951;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.36261, 11.503924
11214;110;VEDRIANO;VIA TANARI 10500;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.365534, 11.509357
11217;110;VEDRIANO CASA POPOLARE;VIA TANARI FR 9810;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.36546, 11.515604
11221;110;FICO;VIA TANARI 8905;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.367731, 11.526068
11222;110;FICO;VIA TANARI FR 8905;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.368042, 11.525428
11229;110;LIANO POZZO;VIA TANARI FR 5418;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.370265, 11.544526
11230;110;LIANO POZZO;VIA TANARI 5418;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.370641, 11.543425
11301;90;OZZANO SAN CRISTOFORO;VIA SAN CRISTOFORO FR PL 294;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.445994, 11.466667
11305;90;OZZANO GALVANI;VIALE 2 GIUGNO 22;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.44302, 11.470551
11307;132;ALLENDE;VIA ALLENDE 2;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.443965, 11.476811
11309;90;OZZANO DUE GIUGNO;VIALE 2 GIUGNO FR PL 398;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441901, 11.473595
11309;132;OZZANO DUE GIUGNO;VIALE 2 GIUGNO FR PL 398;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441901, 11.473595
11311;90;OZZANO CENTRO COMMERCIALE;VIA NARDI 40 MT PRIMA DI VIA BERTI;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.440411, 11.477553
11315;132;OZZANO NARDI;VIA NARDI 50 MT DOPO VIA BILLI;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.438099, 11.486591
11315;131;OZZANO NARDI;VIA NARDI 50 MT DOPO VIA BILLI;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.438099, 11.486591
11316;90;OZZANO NARDI;VIA NARDI 50 MT DOPO VIA BILLI;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.439208, 11.484413
11323;131;MAZZINI - CERVI;VIA MAZZINI 88;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441433, 11.468624
11327;131;GALVANI;VIA GALVANI FR. 60;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.441467, 11.469958
11402;90;VETERINARIA;VIA TOLARA DI SOPRA;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.435562, 11.487325
11411;131;MAZZINI;VIA MAZZINI PASSO CARRAIO 382/1993;OZZANO DELL`EMILIA;511;FUORI BOLOGNA;44.444781, 11.471128
11522;103;MONTICINO;VIA VIARA FR DEL PARTIGIANO;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.364711, 11.573401
11533;103;FRANTOIO;VIA VIARA ANG CALCINA;CASALFIUMANESE;513;FUORI BOLOGNA;44.347944, 11.557147
11534;103;FRANTOIO;VIA VIARA FR CALCINA;CASALFIUMANESE;513;FUORI BOLOGNA;44.347925, 11.557234
11538;103;LA BARLETA;VIA VIARA FR 6830;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.344573, 11.553713
11545;103;FRASSINETO;VIA VIARA LATO CHIESA;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.337724, 11.540333
11546;103;FRASSINETO;VIA VIARA FR CHIESA;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.337686, 11.540394
11551;103;MOLINO NUOVO;VIA VIARA 10300;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.328922, 11.524789
11567;103;CAREGGIANA;VIA VIARA 13867;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.31938, 11.491964
11568;103;CAREGGIANA;VIA VIARA FR 13867;CASTEL SAN PIETRO TERME;528;FUORI BOLOGNA;44.319318, 11.491923
11572;103;S.CLEMENTE DI RIGNANO BOL;VIA SILLARO FR 6;MONTERENZIO;528;FUORI BOLOGNA;44.3202, 11.484474
11575;103;S.CLEMENTE RIGNANO B. CHI;VIA SILLARO 16;MONTERENZIO;528;FUORI BOLOGNA;44.31868, 11.480272
11576;103;S.CLEMENTE RIGNANO B. CHI;VIA SILLARO FR 16;MONTERENZIO;528;FUORI BOLOGNA;44.318615, 11.480369
11587;103;VILLAGGIO SALUTE PIU`;VIA SILLARO 2;MONTERENZIO;528;FUORI BOLOGNA;44.310806, 11.460556
11588;103;VILLAGGIO SALUTE PIU`;VIA SILLARO FR 2;MONTERENZIO;528;FUORI BOLOGNA;44.310761, 11.460554
11599;103;CASONA;VIA SILLARO FR 39;MONTERENZIO;528;FUORI BOLOGNA;44.288021, 11.449627
11607;103;CASETTO;VIA SILLARO 71;CASALFIUMANESE;529;FUORI BOLOGNA;44.269338, 11.466016
11619;103;CUVIOLO BIVIO;VIA SILLARO FR BV GESSO;CASALFIUMANESE;529;FUORI BOLOGNA;44.264026, 11.48515
11620;103;CUVIOLO BIVIO;VIA SILLARO BV GESSO;CASALFIUMANESE;529;FUORI BOLOGNA;44.264117, 11.485116
11623;103;SASSOLEONE;VIA SILLARO 35;SASSOLEONE;529;FUORI BOLOGNA;44.260368, 11.482791
11623;142;SASSOLEONE;VIA SILLARO 35;SASSOLEONE;529;FUORI BOLOGNA;44.260368, 11.482791
11624;142;SASSOLEONE;VIA SILLARO FR 35;SASSOLEONE;529;FUORI BOLOGNA;44.260437, 11.482919
11624;143;SASSOLEONE;VIA SILLARO FR 35;SASSOLEONE;529;FUORI BOLOGNA;44.260437, 11.482919
11627;103;CA` DEL VENTO;VIA SILLARO P.L.10;CASALFIUMANESE;529;FUORI BOLOGNA;44.248652, 11.481684
11627;143;CA` DEL VENTO;VIA SILLARO P.L.10;CASALFIUMANESE;529;FUORI BOLOGNA;44.248652, 11.481684
11628;103;CA` DEL VENTO;VIA SILLARO FR PL 10;CASALFIUMANESE;529;FUORI BOLOGNA;44.248667, 11.481848
11631;103;BORDONA BIVIO;VIA SILLARO FR 2;CASTEL DEL RIO;529;FUORI BOLOGNA;44.240442, 11.480425
11631;142;BORDONA BIVIO;VIA SILLARO FR 2;CASTEL DEL RIO;529;FUORI BOLOGNA;44.240442, 11.480425
11632;142;BORDONA BIVIO;VIA SILLARO 2;CASTEL DEL RIO;529;FUORI BOLOGNA;44.240385, 11.48056
11632;143;BORDONA BIVIO;VIA SILLARO 2;CASTEL DEL RIO;529;FUORI BOLOGNA;44.240385, 11.48056
11639;143;BELVEDERE CHIESINA;VIA SILLARO FR CHIESA;CASTEL DEL RIO;529;FUORI BOLOGNA;44.233319, 11.474303
11640;142;BELVEDERE CHIESINA;VIA SILLARO LATO CHIESA;CASTEL DEL RIO;529;FUORI BOLOGNA;44.233255, 11.474312
11640;143;BELVEDERE CHIESINA;VIA SILLARO LATO CHIESA;CASTEL DEL RIO;529;FUORI BOLOGNA;44.233255, 11.474312
11644;143;BELVEDERE;VIA SILLARO 13;CASTEL DEL RIO;529;FUORI BOLOGNA;44.229196, 11.469297
11647;143;BAGURA;VIA SILLARO 7;CASTEL DEL RIO;529;FUORI BOLOGNA;44.223881, 11.465682
11647;142;BAGURA;VIA SILLARO 7;CASTEL DEL RIO;529;FUORI BOLOGNA;44.223881, 11.465682
11647;103;BAGURA;VIA SILLARO 7;CASTEL DEL RIO;529;FUORI BOLOGNA;44.223881, 11.465682
11648;143;BAGURA;VIA SILLARO FR 7;CASTEL DEL RIO;529;FUORI BOLOGNA;44.223861, 11.465793
11651;143;BELVEDERE DOGANA;VIA SILLARO FR BV MONTELAFINE;CASTEL DEL RIO;529;FUORI BOLOGNA;44.225361, 11.45718
11652;143;BELVEDERE DOGANA;VIA SILLARO BV MONTELAFINE;CASTEL DEL RIO;529;FUORI BOLOGNA;44.225333, 11.457229
11655;143;GIUGNOLA;VIA SILLARO 15;FIRENZUOLA;529;FUORI BOLOGNA;44.22014, 11.450866
11659;143;CA` DEL SARTO;VIA PROVINCIALE FR 39;FIRENZUOLA;529;FUORI BOLOGNA;44.215947, 11.446974
11659;103;CA` DEL SARTO;VIA PROVINCIALE FR 39;FIRENZUOLA;529;FUORI BOLOGNA;44.215947, 11.446974
11659;142;CA` DEL SARTO;VIA PROVINCIALE FR 39;FIRENZUOLA;529;FUORI BOLOGNA;44.215947, 11.446974
11660;142;CA` DEL SARTO;VIA SILLARO 39;FIRENZUOLA;529;FUORI BOLOGNA;44.215883, 11.447021
11660;143;CA` DEL SARTO;VIA SILLARO 39;FIRENZUOLA;529;FUORI BOLOGNA;44.215883, 11.447021
11663;142;MERCURIO;VIA PROVINCIALE BV CASA BIANCONCINI;FIRENZUOLA;529;FUORI BOLOGNA;44.214795, 11.441919
11663;143;MERCURIO;VIA PROVINCIALE BV CASA BIANCONCINI;FIRENZUOLA;529;FUORI BOLOGNA;44.214795, 11.441919
11664;142;MERCURIO;VIA SILLARO FR BV CASA BIANCONCINI;FIRENZUOLA;529;FUORI BOLOGNA;44.214758, 11.441967
11664;143;MERCURIO;VIA SILLARO FR BV CASA BIANCONCINI;FIRENZUOLA;529;FUORI BOLOGNA;44.214758, 11.441967
11667;142;PIANCALDOLI CASE NUOVE;VIA SILLARO FR BV CASE NUOVE;FIRENZUOLA;529;FUORI BOLOGNA;44.214987, 11.439649
11668;142;PIANCALDOLI CASE NUOVE;VIA SILLARO BV CASE NUOVE;FIRENZUOLA;529;FUORI BOLOGNA;44.214915, 11.439658
11668;143;PIANCALDOLI CASE NUOVE;VIA SILLARO BV CASE NUOVE;FIRENZUOLA;529;FUORI BOLOGNA;44.214915, 11.439658
11676;142;PIANCALDOLI PARCHEGGIO;VIA SILLARO 71;FIRENZUOLA;529;FUORI BOLOGNA;44.213501, 11.432515
11676;143;PIANCALDOLI PARCHEGGIO;VIA SILLARO 71;FIRENZUOLA;529;FUORI BOLOGNA;44.213501, 11.432515
11679;143;PIANCALDOLI;VIA SILLARO 26;FIRENZUOLA;529;FUORI BOLOGNA;44.213329, 11.430442
11680;142;PIANCALDOLI;VIA SILLARO FR 26;FIRENZUOLA;529;FUORI BOLOGNA;44.213291, 11.430516
11683;103;PIANCALDOLI BIVIO POGGIO;VIA SILLARO FR BV POGGIO;FIRENZUOLA;529;FUORI BOLOGNA;44.208548, 11.423662
11683;143;PIANCALDOLI BIVIO POGGIO;VIA SILLARO FR BV POGGIO;FIRENZUOLA;529;FUORI BOLOGNA;44.208548, 11.423662
11684;142;PIANCALDOLI BIVIO POGGIO;VIA SILLARO BV POGGIO;FIRENZUOLA;529;FUORI BOLOGNA;44.20845, 11.424071
11688;103;CASTELLINA;VIA SILLARO FR 175;FIRENZUOLA;529;FUORI BOLOGNA;44.207571, 11.421369
11688;143;CASTELLINA;VIA SILLARO FR 175;FIRENZUOLA;529;FUORI BOLOGNA;44.207571, 11.421369
11801;110;CASTEL S.PIETRO T. ROMA;VIALE ROMA 29;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.401353, 11.587314
11803;113;CASTEL S.PIETRO T. GRAMSC;VIA GRAMSCI FR.180;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.402552, 11.592001
11803;112;CASTEL S.PIETRO T. GRAMSC;VIA GRAMSCI FR.180;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.402552, 11.592001
11804;113;CASTEL S.PIETRO T. GRAMSC;VIA GRAMSCI 268;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.402846, 11.592541
11805;112;CASTEL S.PIETRO T. MARCON;VIA MARCONI 7/D;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399193, 11.588889
11806;113;CASTEL S.PIETRO T. MARCON;VIA MARCONI FR 7/B;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399101, 11.588972
11806;112;CASTEL S.PIETRO T. MARCON;VIA MARCONI FR 7/B;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399101, 11.588972
11809;110;SCANIA ALBERTAZZI;VIA SCANIA 186;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.398888, 11.58605
11809;113;SCANIA ALBERTAZZI;VIA SCANIA 186;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.398888, 11.58605
11810;110;SCANIA ALBERTAZZI;VIA SCANIA 175;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.3987, 11.585991
11810;113;SCANIA ALBERTAZZI;VIA SCANIA 175;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.3987, 11.585991
11813;94;SCANIA TORRICELLI;VIA SCANIA FR 571;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.40024, 11.581978
11814;110;SCANIA TORRICELLI;VIA SCANIA 571;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.400062, 11.581907
11817;110;CASTEL S.PIETRO T. BERTEL;VIA MORO BV ALLENDE;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399495, 11.578291
11822;110;CASTEL S.PIETRO T. COLLIN;VIA MORO BV TANARI;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395775, 11.579609
11825;110;CASTEL S.PIETRO T. COLLIN;VIA MORO BV BERLINGUER;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.393873, 11.581698
11827;113;CASTEL S.PIETRO T. MORAND;VIA TOGLIATTI_ 33;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.399904, 11.575358
11830;113;CASTEL S.PIETRO T. DE GAS;VIA TOGLIATTI_ 14;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.398138, 11.577792
11834;101;SCANIA TOGLIATTI;VIA SCANIA 100MT PRIMA INTERSEZIONE VIA;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.401815, 11.576434
11905;116;CASTEL S.PIETRO T. SCUOLE;VIALE TERME 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395341, 11.589233
11905;248;CASTEL S.PIETRO T. SCUOLE;VIALE TERME 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395341, 11.589233
11906;113;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395047, 11.589472
11906;247;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395047, 11.589472
11906;248;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395047, 11.589472
11906;116;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.395047, 11.589472
11909;112;CASTEL S.PIETRO T. FONTE;VIALE TERME PL 18;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.391309, 11.588378
11910;94;CASTEL S.PIETRO T. FONTE;VIALE TERME FR PL 18;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.391441, 11.588484
11910;116;CASTEL S.PIETRO T. FONTE;VIALE TERME FR PL 18;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.391441, 11.588484
11913;113;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR CABINA ENEL;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.386986, 11.588463
11913;247;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR CABINA ENEL;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.386986, 11.588463
11914;248;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR 884;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.387856, 11.588589
11914;112;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR 884;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.387856, 11.588589
11914;116;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR 884;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.387856, 11.588589
11914;247;CASTEL S.PIETRO T. ISTITU;VIALE TERME FR 884;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.387856, 11.588589
11915;247;CASTEL S.PIETRO T.PARCHEG;VIALE TERME INTERNO PARCHEGGIO PISCINA;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.389189, 11.588159
12046;205;SAN GIOVANNI DEI BOSCHI B;VIA STRADELLI GUELFI 6500;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.455554, 11.53693
12049;205;GAIANA BIVIO SAN LORENZO;VIA BASTIANA FR 39;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.445141, 11.55979
12053;205;GAIANA TRATTORIA;VIA BASTIANA FR 4629/A;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.452393, 11.571193
12058;205;GAIANA;VIA LEGNANA 2074;GAIANA;513;FUORI BOLOGNA;44.45411, 11.574083
12061;247;POGGIO GRANDE CHIESA;VIA STRADELLI GUELFI FR 23;POGGIO;513;FUORI BOLOGNA;44.439237, 11.591223
12062;205;POGGIO GRANDE CHIESA;VIA STRADELLI GUELFI 23;POGGIO;513;FUORI BOLOGNA;44.439251, 11.591399
12065;247;POGGIO GRANDE BOTTEGA;VIA STRADELLI GUELFI FR 1266;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.43918, 11.593734
12101;121;CICOGNA CASTIGLIA;VIA CICOGNA FR 45;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.470126, 11.434129
12104;121;BORGATELLA STABILIMENTO C;VIA ZUCCHI 29;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.481719, 11.437629
12109;121;COLUNGA FABBRERIA;VIA COLUNGA 21;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.474813, 11.452794
12113;121;COLUNGA FONDA;VIA COLUNGA 5D;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.472271, 11.466769
12115;121;CROCE IDICE MONTANARA;VIA CROCE IDICE 7;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.466398, 11.459393
12123;121;CROCE IDICE;VIA CROCE IDICE 6;SAN LAZZARO DI SAVENA;501;FUORI BOLOGNA;44.462057, 11.45319
12214;156;CASOLA CANINA;VIA CASOLA CANINA FR BV DEL FABBRO;IMOLA;510;FUORI BOLOGNA;44.395157, 11.686021
12223;156;CASTEL GUELFO FUSCONA;VIA CASOLA CANINA FR 71/C;IMOLA;525;FUORI BOLOGNA;44.410521, 11.679666
12224;156;CASTEL GUELFO FUSCONA;VIA CASOLA CANINA 71/C;IMOLA;525;FUORI BOLOGNA;44.410454, 11.679437
12226;156;CASTEL GUELFO BIVIO TOSCA;VIA CASOLA CANINA BV TRENTOLA;IMOLA;525;FUORI BOLOGNA;44.413867, 11.672873
12226;157;CASTEL GUELFO BIVIO TOSCA;VIA CASOLA CANINA BV TRENTOLA;IMOLA;525;FUORI BOLOGNA;44.413867, 11.672873
12229;157;VIVAIO;VIA DI DOZZA 2;IMOLA;525;FUORI BOLOGNA;44.422111, 11.679103
12231;205;CASTEL GUELFO II GIUGNO;VIALE II GIUGNO 6A;CASTEL GUELFO DI BOLOGNA;525;FUORI BOLOGNA;44.430928, 11.681253
12231;156;CASTEL GUELFO II GIUGNO;VIALE II GIUGNO 6A;CASTEL GUELFO DI BOLOGNA;525;FUORI BOLOGNA;44.430928, 11.681253
12234;156;BETTOLA;VIA NUOVA FR ACQUEDOTTO;CASTEL GUELFO DI BOLOGNA;525;FUORI BOLOGNA;44.428346, 11.686939
12234;157;BETTOLA;VIA NUOVA FR ACQUEDOTTO;CASTEL GUELFO DI BOLOGNA;525;FUORI BOLOGNA;44.428346, 11.686939
12236;157;CASTEL GUELFO II GIUGNO;VIA II GIUGNO FR 6/A;CASTEL GUELFO DI BOLOGNA;525;FUORI BOLOGNA;44.430839, 11.681211
13002;147;SAN LORENZO;VIA MONTE DEL RE 19;DOZZA;527;FUORI BOLOGNA;44.360543, 11.622058
