date;region;new_visitors;returning_visitors
2020-11-29;Piazza Puntoni (Via Zamboni);0;0
2020-11-30;Piazza Puntoni (Via Zamboni);0;0
2020-11-01;Via San Giacomo;1477;3239
2020-11-06;Via San Giacomo;1522;5277
2020-11-12;Via San Giacomo;1518;5177
2020-11-13;Via San Giacomo;1310;5194
2020-11-14;Via San Giacomo;1300;4383
2020-11-19;Via San Giacomo;944;4645
2020-11-20;Via San Giacomo;821;4378
2020-11-22;Via San Giacomo;998;2301
2020-11-25;Via San Giacomo;1289;5377
2020-11-26;Via San Giacomo;1725;5168
2020-11-27;Via San Giacomo;1209;5506
2020-11-28;Via San Giacomo;1192;3370
2020-11-30;Via San Giacomo;1515;5044
2020-11-07;Piazza Scaravilli;829;2181
2020-11-11;Piazza Scaravilli;1097;3140
2020-11-19;Piazza Scaravilli;593;3009
2020-11-20;Piazza Scaravilli;469;2741
2020-11-23;Piazza Scaravilli;504;2912
2020-11-25;Piazza Scaravilli;793;3262
2020-11-29;Piazza Scaravilli;296;844
2020-11-09;Palazzo Poggi;1593;4618
2020-11-12;Palazzo Poggi;1161;4427
2020-11-14;Palazzo Poggi;282;952
2020-11-17;Palazzo Poggi;1280;4455
2020-11-19;Palazzo Poggi;867;4095
2020-11-21;Palazzo Poggi;156;1197
2020-11-24;Palazzo Poggi;1116;4783
2020-11-01;Via Del Guasto;299;1597
2020-11-02;Via Del Guasto;812;3229
2020-11-10;Via Del Guasto;781;3190
2020-11-11;Via Del Guasto;693;2960
2020-11-14;Via Del Guasto;697;2440
2020-11-17;Via Del Guasto;459;2801
2020-11-19;Via Del Guasto;488;2574
2020-11-24;Via Del Guasto;957;2941
2020-11-28;Via Del Guasto;841;1917
2020-11-02;Piazza Verdi;3316;7309
2020-11-09;Piazza Verdi;2400;6767
2020-11-12;Piazza Verdi;1848;6760
2020-11-13;Piazza Verdi;1709;6754
2020-11-14;Piazza Verdi;3276;6431
2020-11-15;Piazza Verdi;1210;2689
2020-11-16;Piazza Verdi;1120;4914
2020-11-19;Piazza Verdi;1337;5755
2020-11-20;Piazza Verdi;1337;5615
2020-11-26;Piazza Verdi;1639;6328
2020-11-03;Facoltà Di Giurisprudenza;1945;5887
2020-11-04;Facoltà Di Giurisprudenza;2203;6031
2020-11-05;Facoltà Di Giurisprudenza;2239;5984
2020-11-06;Facoltà Di Giurisprudenza;1990;5784
2020-11-07;Facoltà Di Giurisprudenza;2423;5423
2020-11-12;Facoltà Di Giurisprudenza;1917;5413
2020-11-14;Facoltà Di Giurisprudenza;2506;5225
2020-11-15;Facoltà Di Giurisprudenza;922;2068
2020-11-20;Facoltà Di Giurisprudenza;1079;4501
2020-11-21;Facoltà Di Giurisprudenza;1412;4136
2020-11-26;Facoltà Di Giurisprudenza;1395;5075
2020-11-27;Facoltà Di Giurisprudenza;1582;5755
2020-11-28;Facoltà Di Giurisprudenza;1531;4066
2020-11-29;Facoltà Di Giurisprudenza;844;2132
2020-11-30;Facoltà Di Giurisprudenza;1790;4902
2020-11-11;Piazza Rossini (Palazzo Malvezzi);1272;5937
2020-11-13;Piazza Rossini (Palazzo Malvezzi);1384;6088
2020-11-14;Piazza Rossini (Palazzo Malvezzi);2130;5744
2020-11-19;Piazza Rossini (Palazzo Malvezzi);1131;5349
2020-11-23;Piazza Rossini (Palazzo Malvezzi);1414;5480
2020-11-26;Piazza Rossini (Palazzo Malvezzi);1518;5735
2020-11-27;Piazza Rossini (Palazzo Malvezzi);1258;6242
2020-11-07;2 Torri (Inizio Portico Via Zamboni);3084;5455
2020-11-08;2 Torri (Inizio Portico Via Zamboni);1953;3927
2020-11-10;2 Torri (Inizio Portico Via Zamboni);1860;5624
2020-11-17;2 Torri (Inizio Portico Via Zamboni);1289;4956
2020-11-18;2 Torri (Inizio Portico Via Zamboni);1222;5080
2020-11-21;2 Torri (Inizio Portico Via Zamboni);1553;4373
2020-11-22;2 Torri (Inizio Portico Via Zamboni);887;2760
2020-11-24;2 Torri (Inizio Portico Via Zamboni);1324;5380
2020-11-25;2 Torri (Inizio Portico Via Zamboni);1604;5418
2020-11-29;2 Torri (Inizio Portico Via Zamboni);375;1705
2020-11-30;2 Torri (Inizio Portico Via Zamboni);939;3847
2020-12-02;Porta San Donato;3152;10339
2020-12-04;Porta San Donato;3619;13411
2020-12-09;Porta San Donato;3432;12776
2020-12-10;Porta San Donato;4001;13633
2020-12-15;Porta San Donato;4651;14104
2020-12-16;Porta San Donato;4976;14326
2020-12-20;Porta San Donato;3814;8485
2020-12-22;Porta San Donato;5208;13133
2020-12-24;Porta San Donato;1168;4870
2020-12-27;Porta San Donato;1029;3583
2020-12-05;Piazza Puntoni (Via Zamboni);0;0
2020-12-08;Piazza Puntoni (Via Zamboni);0;0
2020-12-10;Piazza Puntoni (Via Zamboni);0;0
2020-12-11;Piazza Puntoni (Via Zamboni);0;0
2020-12-12;Piazza Puntoni (Via Zamboni);0;0
2020-12-16;Piazza Puntoni (Via Zamboni);0;0
2020-12-17;Piazza Puntoni (Via Zamboni);0;0
2020-12-18;Piazza Puntoni (Via Zamboni);0;0
2020-12-19;Piazza Puntoni (Via Zamboni);0;0
2020-12-23;Piazza Puntoni (Via Zamboni);0;0
2020-12-25;Piazza Puntoni (Via Zamboni);0;0
2020-12-29;Piazza Puntoni (Via Zamboni);0;0
2020-12-31;Piazza Puntoni (Via Zamboni);0;0
2020-12-06;Via San Giacomo;1486;2692
2020-12-11;Via San Giacomo;2455;6127
2020-12-14;Via San Giacomo;1706;5349
2020-12-18;Via San Giacomo;1822;4763
2020-12-25;Via San Giacomo;88;450
2020-12-27;Via San Giacomo;127;610
2020-12-30;Via San Giacomo;388;1691
2020-12-31;Via San Giacomo;206;913
2020-12-02;Piazza Scaravilli;350;2242
2020-12-06;Piazza Scaravilli;967;1488
2020-12-14;Piazza Scaravilli;1147;3111
2020-12-18;Piazza Scaravilli;1332;3228
2020-12-27;Piazza Scaravilli;82;352
2020-12-31;Piazza Scaravilli;126;549
2020-12-02;Palazzo Poggi;524;3163
2020-12-03;Palazzo Poggi;1553;4023
2020-12-05;Palazzo Poggi;106;817
2020-12-06;Palazzo Poggi;0;0
2020-12-09;Palazzo Poggi;1015;4337
2020-12-14;Palazzo Poggi;1380;4609
2020-12-16;Palazzo Poggi;1334;5020
2020-12-17;Palazzo Poggi;2937;4944
2020-12-18;Palazzo Poggi;1280;4046
2020-12-22;Palazzo Poggi;750;3017
2020-12-23;Palazzo Poggi;1070;2905
2020-12-26;Palazzo Poggi;0;0
2020-12-27;Palazzo Poggi;0;0
2020-12-28;Palazzo Poggi;4;126
2020-12-30;Palazzo Poggi;22;107
2020-12-02;Via Del Guasto;1009;2016
2020-12-05;Via Del Guasto;279;410
2020-12-09;Via Del Guasto;0;0
2020-12-14;Via Del Guasto;0;0
2020-12-19;Via Del Guasto;647;1975
2020-12-23;Via Del Guasto;549;1813
2020-12-31;Via Del Guasto;305;576
2020-12-04;Piazza Verdi;1744;6555
2020-12-10;Piazza Verdi;2020;6985
2020-12-11;Piazza Verdi;2812;7742
2020-12-14;Piazza Verdi;2678;7249
2020-12-23;Piazza Verdi;1562;5272
2020-12-25;Piazza Verdi;198;965
2020-12-27;Piazza Verdi;319;1319
2020-12-29;Piazza Verdi;972;3432
2020-12-03;Facoltà Di Giurisprudenza;1138;4628
2020-12-06;Facoltà Di Giurisprudenza;2090;3811
2020-12-09;Facoltà Di Giurisprudenza;1431;5342
2020-12-16;Facoltà Di Giurisprudenza;2595;6491
2020-12-17;Facoltà Di Giurisprudenza;2931;6463
2020-12-18;Facoltà Di Giurisprudenza;2592;6038
2020-12-19;Facoltà Di Giurisprudenza;3492;5233
2020-12-20;Facoltà Di Giurisprudenza;2167;3759
2020-12-23;Facoltà Di Giurisprudenza;2209;4832
2020-12-26;Facoltà Di Giurisprudenza;162;730
2020-12-28;Facoltà Di Giurisprudenza;944;2512
2020-12-01;Piazza Rossini (Palazzo Malvezzi);1446;5583
2020-12-09;Piazza Rossini (Palazzo Malvezzi);1372;5972
2020-12-10;Piazza Rossini (Palazzo Malvezzi);1798;6467
2020-12-14;Piazza Rossini (Palazzo Malvezzi);2008;6727
2020-12-15;Piazza Rossini (Palazzo Malvezzi);1763;7010
2020-12-18;Piazza Rossini (Palazzo Malvezzi);2390;6748
2020-12-19;Piazza Rossini (Palazzo Malvezzi);2980;5606
2020-12-26;Piazza Rossini (Palazzo Malvezzi);226;795
2020-12-27;Piazza Rossini (Palazzo Malvezzi);380;1047
2020-12-28;Piazza Rossini (Palazzo Malvezzi);841;2654
2020-12-01;2 Torri (Inizio Portico Via Zamboni);885;3862
2020-12-04;2 Torri (Inizio Portico Via Zamboni);2334;5967
2020-12-06;2 Torri (Inizio Portico Via Zamboni);2610;4002
2020-12-08;2 Torri (Inizio Portico Via Zamboni);2688;4716
2020-12-09;2 Torri (Inizio Portico Via Zamboni);1988;5662
2020-12-15;2 Torri (Inizio Portico Via Zamboni);2450;6404
2020-12-18;2 Torri (Inizio Portico Via Zamboni);3261;6739
2020-12-21;2 Torri (Inizio Portico Via Zamboni);2517;5770
2020-12-23;2 Torri (Inizio Portico Via Zamboni);3925;6178
2020-12-26;2 Torri (Inizio Portico Via Zamboni);153;813
2020-12-27;2 Torri (Inizio Portico Via Zamboni);283;1109
2020-12-28;2 Torri (Inizio Portico Via Zamboni);1265;3516
2020-12-29;2 Torri (Inizio Portico Via Zamboni);1496;3962
2020-12-31;2 Torri (Inizio Portico Via Zamboni);706;2423
2019-08-03;Porta San Donato;4347;14430
2019-08-10;Porta San Donato;6967;6535
2019-08-16;Porta San Donato;4176;6621
2019-08-18;Porta San Donato;4308;6794
2019-08-24;Porta San Donato;5797;9850
2019-08-26;Porta San Donato;6512;11126
2019-08-27;Porta San Donato;6819;12009
2019-08-03;Piazza Puntoni (Via Zamboni);1356;2835
2019-08-06;Piazza Puntoni (Via Zamboni);2317;1676
2019-08-08;Piazza Puntoni (Via Zamboni);1648;2162
2019-08-10;Piazza Puntoni (Via Zamboni);1196;1551
2019-08-11;Piazza Puntoni (Via Zamboni);1028;1327
2019-08-14;Piazza Puntoni (Via Zamboni);1056;1638
2019-08-15;Piazza Puntoni (Via Zamboni);1379;1360
2019-08-16;Piazza Puntoni (Via Zamboni);1053;1524
2019-08-20;Piazza Puntoni (Via Zamboni);1351;2277
2019-08-23;Piazza Puntoni (Via Zamboni);1223;2355
2019-08-26;Piazza Puntoni (Via Zamboni);1966;3192
2019-08-27;Piazza Puntoni (Via Zamboni);2171;3738
2019-08-31;Piazza Puntoni (Via Zamboni);1637;3102
2019-08-02;Via San Giacomo;1806;4828
2019-08-03;Via San Giacomo;2358;3865
2019-08-04;Via San Giacomo;1901;3437
2019-08-08;Via San Giacomo;4025;2460
2019-08-13;Via San Giacomo;3875;2584
2019-08-14;Via San Giacomo;3710;2902
2019-08-15;Via San Giacomo;3318;2301
2019-08-18;Via San Giacomo;1767;2169
2019-08-22;Via San Giacomo;2338;3032
2019-08-24;Via San Giacomo;2344;3002
2019-08-26;Via San Giacomo;3375;4127
2019-08-28;Via San Giacomo;3871;4923
2019-08-29;Via San Giacomo;3723;5698
2019-08-30;Via San Giacomo;3500;5979
2019-08-02;Piazza Scaravilli;1022;2467
2019-08-04;Piazza Scaravilli;1147;1645
2019-08-10;Piazza Scaravilli;4424;1346
2019-08-11;Piazza Scaravilli;1170;862
2019-08-12;Piazza Scaravilli;671;786
2019-08-13;Piazza Scaravilli;2743;1472
2019-08-14;Piazza Scaravilli;2793;1761
2019-08-15;Piazza Scaravilli;1987;1292
2019-08-16;Piazza Scaravilli;1322;877
2019-08-17;Piazza Scaravilli;899;1061
2019-08-18;Piazza Scaravilli;810;985
2019-08-19;Piazza Scaravilli;1108;1183
2019-08-22;Piazza Scaravilli;0;0
2019-08-23;Piazza Scaravilli;0;0
2019-08-29;Piazza Scaravilli;2175;3331
2019-08-03;Palazzo Poggi;0;0
2019-08-10;Palazzo Poggi;0;0
2019-08-12;Palazzo Poggi;0;0
2019-08-15;Palazzo Poggi;0;0
2019-08-16;Palazzo Poggi;0;0
2019-08-18;Palazzo Poggi;0;0
2019-08-23;Palazzo Poggi;172;603
2019-08-24;Palazzo Poggi;0;0
2019-08-30;Palazzo Poggi;2486;4198
2019-08-03;Via Del Guasto;609;1427
2019-08-04;Via Del Guasto;384;1166
2019-08-05;Via Del Guasto;1728;252
2019-08-09;Via Del Guasto;624;921
2019-08-10;Via Del Guasto;508;681
2019-08-16;Via Del Guasto;599;738
2019-08-18;Via Del Guasto;467;806
2019-08-23;Via Del Guasto;658;1111
2019-08-25;Via Del Guasto;681;1071
2019-08-07;Piazza Verdi;4459;3220
2019-08-08;Piazza Verdi;3534;3489
2019-08-14;Piazza Verdi;2990;3166
2019-08-17;Piazza Verdi;3881;3674
2019-08-18;Piazza Verdi;2986;3317
2019-08-22;Piazza Verdi;3464;4273
2019-08-23;Piazza Verdi;3189;4472
2019-08-26;Piazza Verdi;4842;5611
2019-08-28;Piazza Verdi;4760;6511
2019-08-29;Piazza Verdi;5199;7383
2019-08-30;Piazza Verdi;4859;7591
2019-08-31;Piazza Verdi;5176;7266
2019-08-01;Facoltà Di Giurisprudenza;2895;6399
2019-08-03;Facoltà Di Giurisprudenza;3955;6061
2019-08-05;Facoltà Di Giurisprudenza;7976;832
2019-08-08;Facoltà Di Giurisprudenza;4313;3363
2019-08-18;Facoltà Di Giurisprudenza;3764;3270
2019-08-23;Facoltà Di Giurisprudenza;3516;4149
2019-08-24;Facoltà Di Giurisprudenza;4468;4408
2019-08-29;Facoltà Di Giurisprudenza;5220;6506
2019-08-30;Facoltà Di Giurisprudenza;4725;6857
2019-08-31;Facoltà Di Giurisprudenza;5496;6591
2019-08-09;Piazza Rossini (Palazzo Malvezzi);3916;3545
2019-08-14;Piazza Rossini (Palazzo Malvezzi);3278;3200
2019-08-18;Piazza Rossini (Palazzo Malvezzi);2905;3072
2019-08-20;Piazza Rossini (Palazzo Malvezzi);3114;3804
2019-08-23;Piazza Rossini (Palazzo Malvezzi);3062;4325
2019-08-26;Piazza Rossini (Palazzo Malvezzi);3936;5279
2019-08-03;2 Torri (Inizio Portico Via Zamboni);5723;6876
2019-08-06;2 Torri (Inizio Portico Via Zamboni);7458;2761
2019-08-08;2 Torri (Inizio Portico Via Zamboni);5590;3779
2019-08-09;2 Torri (Inizio Portico Via Zamboni);5758;4138
2019-08-14;2 Torri (Inizio Portico Via Zamboni);5529;4176
2019-08-16;2 Torri (Inizio Portico Via Zamboni);4910;3957
2019-08-18;2 Torri (Inizio Portico Via Zamboni);4670;3837
2019-08-20;2 Torri (Inizio Portico Via Zamboni);4983;4539
2019-08-22;2 Torri (Inizio Portico Via Zamboni);4224;4855
2019-08-24;2 Torri (Inizio Portico Via Zamboni);5862;4862
2019-08-26;2 Torri (Inizio Portico Via Zamboni);5591;5793
2019-08-29;2 Torri (Inizio Portico Via Zamboni);5834;6872
2019-08-31;2 Torri (Inizio Portico Via Zamboni);7921;6768
2021-01-03;Porta San Donato;1291;3700
2021-01-05;Porta San Donato;2165;6220
2021-01-09;Porta San Donato;3123;9542
2021-01-14;Porta San Donato;4770;11596
2021-01-18;Porta San Donato;3974;11647
2021-01-20;Porta San Donato;4171;11884
2021-01-22;Porta San Donato;4533;12129
2021-01-24;Porta San Donato;2383;5803
2021-01-25;Porta San Donato;4411;11870
2021-01-27;Porta San Donato;4308;12342
2021-01-28;Porta San Donato;5609;12322
2021-01-29;Porta San Donato;5670;13173
2021-01-03;Piazza Puntoni (Via Zamboni);0;0
2021-01-07;Piazza Puntoni (Via Zamboni);0;0
2021-01-08;Piazza Puntoni (Via Zamboni);0;0
2021-01-09;Piazza Puntoni (Via Zamboni);0;0
2021-01-22;Piazza Puntoni (Via Zamboni);0;0
2021-01-23;Piazza Puntoni (Via Zamboni);0;0
2021-01-26;Piazza Puntoni (Via Zamboni);0;0
2021-01-27;Piazza Puntoni (Via Zamboni);0;0
2021-01-03;Via San Giacomo;228;724
2021-01-05;Via San Giacomo;134;988
2021-01-11;Via San Giacomo;1842;3278
2021-01-14;Via San Giacomo;1674;3626
2021-01-15;Via San Giacomo;1829;3647
2021-01-16;Via San Giacomo;1935;3091
2021-01-17;Via San Giacomo;504;1781
2021-01-20;Via San Giacomo;1851;3997
2021-01-22;Via San Giacomo;1538;3910
2021-01-26;Via San Giacomo;2529;4422
2021-01-30;Via San Giacomo;4902;4009
2021-01-02;Piazza Scaravilli;70;388
2021-01-07;Piazza Scaravilli;703;1902
2021-01-08;Piazza Scaravilli;2584;2326
2021-01-10;Piazza Scaravilli;232;649
2021-01-14;Piazza Scaravilli;1156;2449
2021-01-21;Piazza Scaravilli;1527;2719
2021-01-22;Piazza Scaravilli;902;2672
2021-01-24;Piazza Scaravilli;288;1002
2021-01-25;Piazza Scaravilli;1592;2793
2021-01-28;Piazza Scaravilli;2771;3112
2021-01-03;Palazzo Poggi;0;0
2021-01-06;Palazzo Poggi;0;0
2021-01-07;Palazzo Poggi;936;2875
2021-01-12;Palazzo Poggi;1846;3504
2021-01-13;Palazzo Poggi;1890;3505
2021-01-14;Palazzo Poggi;1607;3473
2021-01-16;Palazzo Poggi;349;1028
2021-01-17;Palazzo Poggi;0;0
2021-01-19;Palazzo Poggi;1655;3479
2021-01-20;Palazzo Poggi;1456;3879
2021-01-23;Palazzo Poggi;215;968
2021-01-28;Palazzo Poggi;2249;4132
2021-01-29;Palazzo Poggi;2040;3751
2021-01-30;Palazzo Poggi;598;1179
2021-01-07;Via Del Guasto;452;1835
2021-01-08;Via Del Guasto;753;2166
2021-01-12;Via Del Guasto;520;2136
2021-01-16;Via Del Guasto;620;1867
2021-01-17;Via Del Guasto;456;1155
2021-01-18;Via Del Guasto;442;2218
2021-01-19;Via Del Guasto;1212;2588
2021-01-21;Via Del Guasto;1063;2334
2021-01-23;Via Del Guasto;719;2073
2021-01-25;Via Del Guasto;582;2440
2021-01-26;Via Del Guasto;848;2763
2021-01-27;Via Del Guasto;524;2480
2021-01-30;Via Del Guasto;674;2284
2021-01-01;Piazza Verdi;181;968
2021-01-03;Piazza Verdi;424;1577
2021-01-12;Piazza Verdi;2886;5468
2021-01-14;Piazza Verdi;2356;5552
2021-01-22;Piazza Verdi;1842;5685
2021-01-27;Piazza Verdi;2463;6028
2021-01-30;Piazza Verdi;2653;5996
2021-01-03;Facoltà Di Giurisprudenza;498;1141
2021-01-09;Facoltà Di Giurisprudenza;1569;3146
2021-01-11;Facoltà Di Giurisprudenza;2044;4088
2021-01-15;Facoltà Di Giurisprudenza;1687;4549
2021-01-19;Facoltà Di Giurisprudenza;2567;5339
2021-01-20;Facoltà Di Giurisprudenza;1749;4794
2021-01-21;Facoltà Di Giurisprudenza;1470;4543
2021-01-22;Facoltà Di Giurisprudenza;1723;4579
2021-01-23;Facoltà Di Giurisprudenza;1588;4319
2021-01-24;Facoltà Di Giurisprudenza;1052;2326
2021-01-29;Facoltà Di Giurisprudenza;2511;5081
2021-01-01;Piazza Rossini (Palazzo Malvezzi);129;785
2021-01-05;Piazza Rossini (Palazzo Malvezzi);346;1843
2021-01-13;Piazza Rossini (Palazzo Malvezzi);1822;5193
2021-01-15;Piazza Rossini (Palazzo Malvezzi);1677;5116
2021-01-20;Piazza Rossini (Palazzo Malvezzi);2201;5603
2021-01-22;Piazza Rossini (Palazzo Malvezzi);1938;5548
2021-01-23;Piazza Rossini (Palazzo Malvezzi);1437;4842
2021-01-24;Piazza Rossini (Palazzo Malvezzi);1095;2596
2021-01-29;Piazza Rossini (Palazzo Malvezzi);2473;6127
2021-01-01;2 Torri (Inizio Portico Via Zamboni);137;878
2021-01-03;2 Torri (Inizio Portico Via Zamboni);271;1296
2021-01-04;2 Torri (Inizio Portico Via Zamboni);1528;4477
2021-01-05;2 Torri (Inizio Portico Via Zamboni);577;2450
2021-01-07;2 Torri (Inizio Portico Via Zamboni);2415;4938
2021-01-12;2 Torri (Inizio Portico Via Zamboni);1693;4869
2021-01-13;2 Torri (Inizio Portico Via Zamboni);1609;4895
2021-01-14;2 Torri (Inizio Portico Via Zamboni);1812;4818
2021-01-18;2 Torri (Inizio Portico Via Zamboni);1645;4723
2021-01-23;2 Torri (Inizio Portico Via Zamboni);1921;4376
2021-01-25;2 Torri (Inizio Portico Via Zamboni);1804;5241
2021-02-03;Porta San Donato;5119;12652
2021-02-04;Porta San Donato;5314;12805
2021-02-06;Porta San Donato;5992;12398
2021-02-11;Porta San Donato;5191;12993
2021-02-14;Porta San Donato;4302;8269
2021-02-16;Porta San Donato;5127;13257
2021-02-17;Porta San Donato;5268;13155
2021-02-21;Porta San Donato;2959;7105
2021-02-24;Porta San Donato;2313;13731
2021-02-28;Porta San Donato;601;5242
2021-02-02;Piazza Puntoni (Via Zamboni);0;0
2021-02-08;Piazza Puntoni (Via Zamboni);0;0
2021-02-09;Piazza Puntoni (Via Zamboni);0;0
2021-02-10;Piazza Puntoni (Via Zamboni);0;0
2021-02-16;Piazza Puntoni (Via Zamboni);0;0
2021-02-17;Piazza Puntoni (Via Zamboni);0;0
2021-02-20;Piazza Puntoni (Via Zamboni);0;0
2021-02-21;Piazza Puntoni (Via Zamboni);0;0
2021-02-26;Piazza Puntoni (Via Zamboni);0;0
2021-02-02;Via San Giacomo;3081;4700
2021-02-08;Via San Giacomo;2168;4510
2021-02-09;Via San Giacomo;1978;4711
2021-02-15;Via San Giacomo;2783;4838
2021-02-22;Via San Giacomo;3160;5333
2021-02-27;Via San Giacomo;287;2243
2021-02-05;Piazza Scaravilli;879;3093
2021-02-08;Piazza Scaravilli;1250;3025
2021-02-11;Piazza Scaravilli;1173;3012
2021-02-16;Piazza Scaravilli;1886;3960
2021-02-17;Piazza Scaravilli;1555;4088
2021-02-23;Piazza Scaravilli;306;1772
2021-02-28;Piazza Scaravilli;77;849
2021-02-08;Palazzo Poggi;2357;4403
2021-02-13;Palazzo Poggi;253;1078
2021-02-17;Palazzo Poggi;2176;5400
2021-02-19;Palazzo Poggi;2434;5134
2021-02-20;Palazzo Poggi;179;555
2021-02-27;Palazzo Poggi;125;867
2021-02-28;Palazzo Poggi;0;0
2021-02-04;Via Del Guasto;761;2885
2021-02-10;Via Del Guasto;705;2970
2021-02-15;Via Del Guasto;806;2783
2021-02-18;Via Del Guasto;782;3307
2021-02-01;Piazza Verdi;3381;6752
2021-02-06;Piazza Verdi;5050;7041
2021-02-13;Piazza Verdi;2276;5217
2021-02-16;Piazza Verdi;3626;7731
2021-02-17;Piazza Verdi;3498;7494
2021-02-18;Piazza Verdi;3342;7394
2021-02-20;Piazza Verdi;5798;7444
2021-02-24;Piazza Verdi;1603;8078
2021-02-02;Facoltà Di Giurisprudenza;2757;5611
2021-02-07;Facoltà Di Giurisprudenza;3027;3626
2021-02-08;Facoltà Di Giurisprudenza;3031;5562
2021-02-12;Facoltà Di Giurisprudenza;3045;5532
2021-02-14;Facoltà Di Giurisprudenza;3388;4007
2021-02-15;Facoltà Di Giurisprudenza;2874;5331
2021-02-25;Facoltà Di Giurisprudenza;1338;6310
2021-02-17;Piazza Rossini (Palazzo Malvezzi);3128;7091
2021-02-18;Piazza Rossini (Palazzo Malvezzi);3485;7065
2021-02-20;Piazza Rossini (Palazzo Malvezzi);5594;6853
2021-02-22;Piazza Rossini (Palazzo Malvezzi);2380;6905
2021-02-23;Piazza Rossini (Palazzo Malvezzi);300;2627
2021-02-01;2 Torri (Inizio Portico Via Zamboni);2716;5619
2021-02-06;2 Torri (Inizio Portico Via Zamboni);4873;5424
2021-02-09;2 Torri (Inizio Portico Via Zamboni);3221;5703
2021-02-11;2 Torri (Inizio Portico Via Zamboni);3134;6011
2021-02-12;2 Torri (Inizio Portico Via Zamboni);4055;5865
2021-02-13;2 Torri (Inizio Portico Via Zamboni);3635;4801
2021-02-15;2 Torri (Inizio Portico Via Zamboni);3437;5568
2021-02-16;2 Torri (Inizio Portico Via Zamboni);3449;6035
2021-02-19;2 Torri (Inizio Portico Via Zamboni);4850;6770
2021-02-20;2 Torri (Inizio Portico Via Zamboni);5550;5939
2021-02-21;2 Torri (Inizio Portico Via Zamboni);1917;3282
2021-02-22;2 Torri (Inizio Portico Via Zamboni);2860;5963
2021-02-24;2 Torri (Inizio Portico Via Zamboni);990;6503
2021-04-08;Porta San Donato;2419;9927
2021-04-11;Porta San Donato;896;4809
2021-04-12;Porta San Donato;2276;10700
2021-04-14;Porta San Donato;2312;11839
2021-04-20;Porta San Donato;2598;13347
2021-04-24;Porta San Donato;2460;12726
2021-04-29;Porta San Donato;3121;14148
2021-04-30;Porta San Donato;3432;15044
2021-04-01;Piazza Puntoni (Via Zamboni);0;0
2021-04-03;Piazza Puntoni (Via Zamboni);0;0
2021-04-04;Piazza Puntoni (Via Zamboni);0;0
2021-04-06;Piazza Puntoni (Via Zamboni);0;0
2021-04-11;Piazza Puntoni (Via Zamboni);0;0
2021-04-17;Piazza Puntoni (Via Zamboni);0;0
2021-04-18;Piazza Puntoni (Via Zamboni);0;0
2021-04-20;Piazza Puntoni (Via Zamboni);0;0
2021-04-22;Piazza Puntoni (Via Zamboni);0;0
2021-04-27;Piazza Puntoni (Via Zamboni);0;0
2021-04-28;Piazza Puntoni (Via Zamboni);0;0
2021-04-29;Piazza Puntoni (Via Zamboni);0;0
2021-04-30;Piazza Puntoni (Via Zamboni);0;0
2021-04-01;Via San Giacomo;387;2610
2021-04-02;Via San Giacomo;258;2200
2021-04-04;Via San Giacomo;158;850
2021-04-05;Via San Giacomo;89;918
2021-04-08;Via San Giacomo;344;2862
2021-04-13;Via San Giacomo;358;3123
2021-04-14;Via San Giacomo;410;4001
